img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,1.0,1.0,0.81,39.953
640,0.2,0.7,5,1.0,1.0,0.81,38.933
640,0.2,0.7,5,1.0,1.0,0.81,39.745
640,0.2,0.7,5,1.0,1.0,0.81,38.429
640,0.2,0.7,5,1.0,1.0,0.81,38.659
640,0.2,0.7,5,1.0,1.0,0.81,37.338
640,0.2,0.7,5,1.0,1.0,0.81,36.425
640,0.2,0.7,5,1.0,1.0,0.81,37.357
640,0.2,0.7,5,1.0,1.0,0.81,38.999
640,0.2,0.7,5,1.0,1.0,0.81,38.013
640,0.2,0.7,5,1.0,1.0,0.81,37.608
640,0.2,0.7,5,1.0,1.0,0.81,37.02
640,0.2,0.7,5,1.0,1.0,0.81,39.348
640,0.2,0.7,5,1.0,1.0,0.81,41.924
640,0.2,0.7,5,1.0,1.0,0.81,40.451
640,0.2,0.7,5,1.0,1.0,0.81,39.306
640,0.2,0.7,5,1.0,1.0,0.81,39.884
640,0.2,0.7,5,1.0,1.0,0.81,39.146
640,0.2,0.7,5,1.0,1.0,0.81,38.616
640,0.2,0.7,5,1.0,1.0,0.81,37.749
640,0.2,0.7,5,1.0,1.0,0.81,38.842
640,0.2,0.7,5,1.0,1.0,0.81,37.977
640,0.2,0.7,5,1.0,1.0,0.81,39.045
640,0.2,0.7,5,1.0,1.0,0.81,38.574
640,0.2,0.7,5,1.0,1.0,0.81,43.891
640,0.2,0.7,5,1.0,1.0,0.81,43.378
640,0.2,0.7,5,1.0,1.0,0.81,44.746
640,0.2,0.7,5,1.0,1.0,0.81,44.685
640,0.2,0.7,5,1.0,1.0,0.81,43.639
640,0.2,0.7,5,1.0,1.0,0.81,42.828
640,0.2,0.7,5,1.0,1.0,0.81,43.187
640,0.2,0.7,5,1.0,1.0,0.81,43.095
640,0.2,0.7,5,1.0,1.0,0.81,42.432
640,0.2,0.7,5,1.0,1.0,0.81,41.721
640,0.2,0.7,5,1.0,1.0,0.81,44.39
640,0.2,0.7,5,1.0,1.0,0.81,43.385
640,0.2,0.7,5,1.0,1.0,0.81,43.6
640,0.2,0.7,5,1.0,1.0,0.81,42.178
640,0.2,0.7,5,1.0,1.0,0.81,44.863
640,0.2,0.7,5,1.0,1.0,0.81,44.5
640,0.2,0.7,5,1.0,1.0,0.81,42.835
640,0.2,0.7,5,1.0,1.0,0.81,44.475
640,0.2,0.7,5,1.0,1.0,0.81,42.909
640,0.2,0.7,5,1.0,1.0,0.81,43.628
640,0.2,0.7,5,1.0,1.0,0.81,42.103
640,0.2,0.7,5,1.0,1.0,0.81,43.813
640,0.2,0.7,5,1.0,1.0,0.81,41.831
640,0.2,0.7,5,1.0,1.0,0.81,42.101
640,0.2,0.7,5,1.0,1.0,0.81,42.7
640,0.2,0.7,5,1.0,1.0,0.81,41.243
640,0.2,0.7,5,1.0,1.0,0.81,41.905
640,0.2,0.7,5,1.0,1.0,0.81,43.47
640,0.2,0.7,5,1.0,1.0,0.81,42.415
640,0.2,0.7,5,1.0,1.0,0.81,43.505
640,0.2,0.7,5,1.0,1.0,0.81,42.393
640,0.2,0.7,5,1.0,1.0,0.81,43.684
640,0.2,0.7,5,1.0,1.0,0.81,41.98
640,0.2,0.7,5,1.0,1.0,0.81,42.947
640,0.2,0.7,5,1.0,1.0,0.81,42.599
640,0.2,0.7,5,1.0,1.0,0.81,43.727
640,0.2,0.7,5,1.0,1.0,0.81,44.153
640,0.2,0.7,5,1.0,1.0,0.81,42.747
640,0.2,0.7,5,1.0,1.0,0.81,42.746
640,0.2,0.7,5,1.0,1.0,0.81,41.264
640,0.2,0.7,5,1.0,1.0,0.81,43.865
640,0.2,0.7,5,1.0,1.0,0.81,42.05
640,0.2,0.7,5,1.0,1.0,0.81,42.716
640,0.2,0.7,5,1.0,1.0,0.81,42.83
640,0.2,0.7,5,1.0,1.0,0.81,41.77
640,0.2,0.7,5,1.0,1.0,0.81,43.31
640,0.2,0.7,5,1.0,1.0,0.81,41.379
640,0.2,0.7,5,1.0,1.0,0.81,42.99
640,0.2,0.7,5,1.0,1.0,0.81,42.76
640,0.2,0.7,5,1.0,1.0,0.81,42.74
640,0.2,0.7,5,1.0,1.0,0.81,42.444
640,0.2,0.7,5,1.0,1.0,0.81,41.77
640,0.2,0.7,5,1.0,1.0,0.81,42.408
640,0.2,0.7,5,1.0,1.0,0.81,41.49
640,0.2,0.7,5,1.0,1.0,0.81,43.001
640,0.2,0.7,5,1.0,1.0,0.81,42.284
640,0.2,0.7,5,1.0,1.0,0.81,42.927
640,0.2,0.7,5,1.0,1.0,0.81,42.358
640,0.2,0.7,5,1.0,1.0,0.81,41.725
640,0.2,0.7,5,1.0,1.0,0.81,42.689
640,0.2,0.7,5,1.0,1.0,0.81,43.398
640,0.2,0.7,5,1.0,1.0,0.81,42.311
640,0.2,0.7,5,1.0,1.0,0.81,41.328
640,0.2,0.7,5,1.0,1.0,0.81,42.761
640,0.2,0.7,5,1.0,1.0,0.81,41.334
640,0.2,0.7,5,1.0,1.0,0.81,40.601
640,0.2,0.7,5,1.0,1.0,0.81,40.978
640,0.2,0.7,5,1.0,1.0,0.81,40.589
640,0.2,0.7,5,1.0,1.0,0.81,41.143
640,0.2,0.7,5,1.0,1.0,0.81,40.172
640,0.2,0.7,5,1.0,1.0,0.81,42.316
640,0.2,0.7,5,1.0,1.0,0.81,41.684
640,0.2,0.7,5,1.0,1.0,0.81,41.533
640,0.2,0.7,5,1.0,1.0,0.81,40.963
640,0.2,0.7,5,1.0,1.0,0.81,42.123
640,0.2,0.7,5,1.0,1.0,0.81,43.29
640,0.2,0.7,5,1.0,1.0,0.81,42.284
640,0.2,0.7,5,1.0,1.0,0.81,43.2
640,0.2,0.7,5,1.0,1.0,0.81,43.497
640,0.2,0.7,5,1.0,1.0,0.81,43.335
640,0.2,0.7,5,1.0,1.0,0.81,40.055
640,0.2,0.7,5,1.0,1.0,0.81,37.54
640,0.2,0.7,5,1.0,1.0,0.81,38.752
640,0.2,0.7,5,1.0,1.0,0.81,41.545
640,0.2,0.7,5,1.0,1.0,0.81,42.333
640,0.2,0.7,5,1.0,1.0,0.81,41.369
640,0.2,0.7,5,1.0,1.0,0.81,43.486
