img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,0.0,1.0,0.78,42.696
640,0.2,0.7,5,1.0,1.0,0.81,41.874
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,48.455
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,46.995
640,0.2,0.7,5,1.0,1.0,0.81,41.432
640,0.2,0.7,5,1.0,1.0,0.81,41.315
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,48.464
640,0.2,0.3,5,0.0,1.0,0.78,40.741
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,46.553
640,0.2,0.7,5,1.0,1.0,0.81,41.154
640,0.2,0.7,5,1.0,1.0,0.81,40.74
640,0.2,0.7,5,1.0,1.0,0.81,41.047
320,0.8,0.7,5,1.0,0.8500000000000001,0.75,49.178
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.497
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,47.617
640,0.2,0.7,5,0.0,1.0,0.78,41.341
640,0.2,0.7,5,0.0,1.0,0.78,43.813
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.937
640,0.2,0.7,5,1.0,1.0,0.81,42.149
640,0.2,0.7,5,1.0,1.0,0.81,42.549
